,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
15,shot,247b99a3-9781-458e-b7ba-25abc1503302,1470,2,00:05:14.243,50,14,122,Yeovil Town LFC,From Throw In,False,Yeovil Town LFC,Olivia Fergusson,Right Wing,0.7314,,0.050452024,43da569c-0c95-4f6a-8e1a-ab0f1278d32e,Head,Open Play,Off T,Normal,,,,True,,,103.0,38.0,118.0,34.0,1.3
16,shot,abed0aa1-b2a4-43bf-bb5a-6bdbb66db7f5,1554,2,00:07:25.674,52,25,125,West Ham United LFC,Regular Play,False,West Ham United LFC,Brianna Visalli,Left Center Midfield,0.672536,,0.07063904,a92d221d-a20a-40e4-be2d-cf71f4954db5,Head,Open Play,Goal,Normal,,,,,,,111.0,49.0,120.0,36.9,1.0
17,shot,a53c57f5-cce1-4d43-9909-eaa1bbc2fce1,1696,2,00:11:38.535,56,38,136,West Ham United LFC,Regular Play,False,West Ham United LFC,Alisha Lehmann,Right Wing,1.238516,True,0.11714636,9ce473df-a4f2-4302-9df7-9b72476ac94e,Right Foot,Open Play,Off T,Normal,True,,,,,,109.0,54.0,120.0,34.0,1.0
18,shot,e1f40563-fd2a-4a91-b872-010db644560e,1727,2,00:13:17.378,58,17,139,West Ham United LFC,From Throw In,False,West Ham United LFC,Julia Simic,Center Midfield,1.31535,,0.27839652,4a8b953d-33a7-484f-baac-52591b042f58,Left Foot,Open Play,Goal,Normal,,,,,,,109.0,33.0,120.0,36.4,1.1
19,shot,4c6be0d6-1cfe-4957-8a77-3e2dd3a8721e,1770,2,00:15:54.197,60,54,144,West Ham United LFC,From Throw In,False,West Ham United LFC,Brianna Visalli,Left Center Midfield,0.677699,True,0.060680848,aae6c04d-50c9-418a-8ad1-8e8243ff19d3,Right Foot,Open Play,Saved,Normal,,True,,,,,118.0,30.0,119.0,43.1,1.3
20,shot,13e9092b-97f2-4f71-a434-6b6d3aee6b81,1822,2,00:17:57.153,62,57,151,Yeovil Town LFC,Regular Play,False,Yeovil Town LFC,Olivia Fergusson,Right Wing,1.32021,,0.033251736,a142408b-6e40-4fd0-915a-1a872df2bfe0,Head,Open Play,Saved,Normal,,,,,,,105.0,42.0,118.0,42.9,1.4
21,shot,2c328040-3fd7-4e1d-9e6e-1d45e2d48866,1913,2,00:21:13.732,66,13,157,Yeovil Town LFC,From Free Kick,False,Yeovil Town LFC,Anne-Marie Heatherson,Center Forward,1.95962,,0.02875016,ffffe292-f8d1-401e-bb90-266775a374de,Left Foot,Open Play,Saved,Normal,True,,,,,,94.0,35.0,116.0,37.6,1.7
22,shot,65ec0f72-ae11-4d5f-97b4-8c6bdf0fe943,2006,2,00:23:46.919,68,46,162,Yeovil Town LFC,Regular Play,False,Yeovil Town LFC,Georgia Evans,Right Center Midfield,1.889756,,0.026156858,93016202-a69c-473c-b2ce-f181e96cd7e8,Right Foot,Open Play,Off T,Normal,True,,,,,,91.0,40.0,119.0,34.7,1.3
23,shot,d7fe190d-6068-4941-ae87-59c722b5c5b8,2128,2,00:29:22.400,74,22,173,West Ham United LFC,Regular Play,False,West Ham United LFC,Alisha Lehmann,Right Wing,0.693395,,0.08083185,6999f175-44d6-4e31-a97b-43b3a687491b,Left Foot,Open Play,Post,Volley,,,,,,,111.0,44.0,119.0,42.4,2.6
24,shot,256a6502-1b2c-44cf-8bb1-a2da38561a74,2133,2,00:29:27.384,74,27,173,West Ham United LFC,Regular Play,False,West Ham United LFC,Lucienne Reichardt,Center Midfield,1.432502,True,0.03754831,,Right Foot,Open Play,Off T,Half Volley,,,,,,,96.0,37.0,120.0,34.5,1.5
25,shot,c2bd5473-5be6-4665-8fbe-25634456e541,2198,2,00:31:52.477,76,52,179,Yeovil Town LFC,Regular Play,False,Yeovil Town LFC,Georgia Evans,Right Center Midfield,1.688525,,0.012752762,,Right Foot,Open Play,Saved,Normal,,,,,,,80.0,38.0,118.0,40.2,1.5
26,shot,4aba2ae1-e3fc-4027-9160-d5022612055f,2239,2,00:34:13.822,79,13,184,Yeovil Town LFC,From Throw In,False,Yeovil Town LFC,Ellie Mason,Left Center Back,0.861059,,0.018814832,,Left Foot,Open Play,Blocked,Normal,,,,,,,81.0,36.0,100.0,41.0,
27,shot,d1d7a73f-b495-4490-9c57-8d7a371bdd72,2416,2,00:41:04.608,86,4,201,West Ham United LFC,From Free Kick,False,West Ham United LFC,Alisha Lehmann,Right Wing,0.6587,,0.12095005,c0c2edb5-dc57-41d8-92aa-12e631b7a0c6,Left Foot,Open Play,Off T,Normal,,True,,,,,108.0,31.0,120.0,37.5,3.3
28,shot,4b9d72b4-3619-4db1-b968-5c78b44cbaae,2448,2,00:43:22.201,88,22,206,West Ham United LFC,Regular Play,False,West Ham United LFC,Rosie Kmita,Left Wing,0.84872,,0.33971125,,Right Foot,Open Play,Off T,Normal,,,,,,,110.0,34.0,120.0,42.0,3.0
29,shot,31d564de-0be3-4a97-b918-08c0bac710a1,2463,2,00:44:27.119,89,27,209,Yeovil Town LFC,From Free Kick,False,Yeovil Town LFC,Emily Donovan,Left Center Midfield,0.2026,,0.08274387,,Right Foot,Open Play,Blocked,Normal,True,,,,,,106.0,40.0,109.0,40.0,
30,shot,47daa9f0-cb8d-49f7-be87-3b574c6ab4e8,2509,2,00:46:00.865,91,0,212,West Ham United LFC,From Free Kick,False,West Ham United LFC,Lucienne Reichardt,Center Midfield,1.894725,,0.032844167,,Right Foot,Free Kick,Off T,Normal,,,,,,,95.0,19.0,120.0,43.1,3.5
0,shot,cb1ff2fc-8728-4e0d-9acd-1f49e56dd88c,204,1,00:04:38.668,4,38,14,Liverpool WFC,From Throw In,False,Liverpool WFC,Courtney Sweetman-Kirk,Center Forward,0.786958,,0.11330878,96f5a62b-35b0-4ab0-b5e7-a90d62765ae8,Right Foot,Open Play,Off T,Half Volley,,,,,,,106.0,39.0,120.0,44.9,3.0
1,shot,c458ae2f-6090-401d-bdcc-c1aeff2938cb,224,1,00:05:21.318,5,21,17,Everton LFC,Regular Play,False,Everton LFC,Inessa Kaagman,Center Attacking Midfield,2.131161,,0.033682283,e6410d85-807e-4b7d-b9de-62cba2cdc683,Right Foot,Open Play,Goal,Normal,True,,,,,,88.0,49.0,118.0,37.1,1.0
2,shot,e3e196de-29b6-4256-9972-79f26e8997e6,470,1,00:11:55.065,11,55,36,Liverpool WFC,From Corner,False,Liverpool WFC,Christie Murray,Left Center Midfield,0.158521,,0.06751083,e3e5c52d-8b17-42c4-ad0b-27896b0dc2a6,Right Foot,Open Play,Blocked,Normal,,,,,,,112.0,30.0,114.0,31.0,
3,shot,491b284a-6c43-4d4b-b4a8-863ce4a4fb5c,476,1,00:11:56.704,11,56,36,Liverpool WFC,From Corner,False,Liverpool WFC,Courtney Sweetman-Kirk,Right Midfield,0.253925,,0.40213528,fde91d1f-2be2-4150-a7a5-7dc35874673d,Right Foot,Open Play,Saved,Normal,True,,,,,,113.0,39.0,120.0,40.0,0.6
4,shot,5592c029-a873-4a2a-b3a8-5efc4db1a38d,479,1,00:11:58.413,11,58,36,Liverpool WFC,From Corner,False,Liverpool WFC,Jessica Anne Clarke,Center Forward,0.452659,,0.73372686,,Right Foot,Open Play,Goal,Half Volley,True,,,,True,,118.0,43.0,120.0,41.1,1.5
5,shot,a8e3bd2f-0c4f-49f0-b7f1-230c331ffced,499,1,00:13:10.206,13,10,38,Liverpool WFC,Regular Play,False,Liverpool WFC,Rinsola Babajide,Left Midfield,1.682789,,0.017628906,,Left Foot,Open Play,Off T,Normal,,,,,,,89.0,36.0,120.0,38.4,3.5
6,shot,3b0fa493-2413-4d94-aaca-79dff6bd278d,523,1,00:14:23.438,14,23,41,Everton LFC,From Goal Kick,False,Everton LFC,Hannah Cain,Center Forward,0.720382,,0.1834277,9bb2ace2-9fd6-4314-ac6f-49ae575f4ca0,Right Foot,Open Play,Saved,Normal,,,,,,,105.0,49.0,118.0,41.8,1.1
7,shot,37cbfb8e-515b-4fcb-9dc7-5acacb2d9a6f,761,1,00:23:27.193,23,27,62,Liverpool WFC,From Goal Kick,False,Liverpool WFC,Jessica Anne Clarke,Left Midfield,1.01158,,0.04082957,1c219831-695c-494e-9155-1f4316c4f8ff,Right Foot,Open Play,Saved,Normal,,,,,,,106.0,29.0,119.0,41.8,0.3
8,shot,83c0a202-53d2-4c0d-aef2-3369b7adbf29,1043,1,00:32:16.732,32,16,87,Liverpool WFC,Regular Play,False,Liverpool WFC,Courtney Sweetman-Kirk,Center Forward,0.887453,,0.019170435,09cfc75a-aab0-41a3-a183-d770f3de4496,Right Foot,Open Play,Off T,Normal,,,,,,,93.0,26.0,120.0,45.5,2.1
9,shot,87898ca5-732f-475a-9df1-fa3d500f488c,1064,1,00:32:58.028,32,58,88,Everton LFC,From Goal Kick,False,Everton LFC,Inessa Kaagman,Center Attacking Midfield,0.515757,,0.42263958,bc611320-da97-41ce-abcc-3a9749a2aa76,Right Foot,Open Play,Saved,Normal,True,,,,,,111.0,45.0,117.0,38.5,0.8
10,shot,c0bcc8d6-d54a-4656-9f68-4195edab6750,1272,1,00:40:03.368,40,3,112,Everton LFC,Regular Play,False,Everton LFC,Simone Magill,Right Wing,1.412568,,0.034974325,639b3b6c-32a2-4eb7-af4c-aabe8865c0a4,Right Foot,Open Play,Goal,Normal,,,,,,,96.0,51.0,119.0,36.4,1.2
11,shot,5637f51e-74bd-4646-8182-1c471e0f8cb6,1397,1,00:44:24.283,44,24,120,Everton LFC,Regular Play,False,Everton LFC,Claudia Walker,Center Forward,0.392533,,0.011034318,b451d4b6-0a20-4bcf-9e89-0f1430d8a207,Right Foot,Open Play,Blocked,Normal,,,,,,,86.0,45.0,93.0,44.0,
12,shot,d392a3c3-1478-4e6c-b281-706012137ec0,1470,1,00:46:51.389,46,51,125,Everton LFC,From Goal Kick,False,Everton LFC,Chloe Kelly,Left Wing,1.144963,,0.025425205,525ffae1-1460-4b6c-9a18-c6c5850ba15e,Right Foot,Open Play,Saved,Normal,,,,,,,99.0,25.0,119.0,41.3,0.6
13,shot,02d56063-ef66-44e5-8abf-bec1ea132487,1492,2,00:00:35.366,45,35,128,Everton LFC,From Throw In,False,Everton LFC,Claudia Walker,Center Forward,0.338027,,0.037770458,8186cf33-6b5e-48c5-86a9-62d58826dda4,Right Foot,Open Play,Blocked,Half Volley,,,,,,,116.0,50.0,117.0,49.0,
14,shot,4707db83-6205-4e9d-b37e-67cbb741d099,1507,2,00:00:57.259,45,57,129,Everton LFC,From Throw In,False,Everton LFC,Chloe Kelly,Left Wing,0.986128,,0.016523208,8562410f-5cb1-4ca3-958e-4fe7ef3b095b,Left Foot,Open Play,Wayward,Normal,,,,,,,97.0,59.0,120.0,31.0,
15,shot,6bbf0068-a9e2-4115-a1ed-a888d1e50cb6,1537,2,00:02:23.630,47,23,133,Liverpool WFC,From Throw In,False,Liverpool WFC,Laura Coombs,Right Center Midfield,0.189141,,0.0104563,00d137ef-41e5-466b-a7e7-59ffbeee87d7,Right Foot,Open Play,Blocked,Normal,,,,,,,81.0,18.0,84.0,18.0,
16,shot,507b705f-4ac3-4b4d-ac4d-33aef17a5c90,1577,2,00:03:14.656,48,14,135,Liverpool WFC,Regular Play,False,Liverpool WFC,Courtney Sweetman-Kirk,Right Midfield,1.240968,,0.3005189,,Right Foot,Open Play,Off T,Volley,True,,,,,,106.0,46.0,119.0,44.7,0.7
17,shot,46dc3b91-d37e-46d1-a1de-1d439eb422c0,1804,2,00:10:16.427,55,16,153,Everton LFC,Regular Play,False,Everton LFC,Inessa Kaagman,Center Attacking Midfield,0.438607,,0.11423165,270d6ddf-5866-48c8-820a-d9f681ffc34e,Right Foot,Open Play,Blocked,Normal,,,,,,,105.0,40.0,108.0,41.0,
18,shot,b1b19da1-2429-40b9-bb8f-7d3beac77b6b,1822,2,00:10:59.027,55,59,156,Everton LFC,Regular Play,False,Everton LFC,Chloe Kelly,Left Wing,1.203817,,0.029788062,,Right Foot,Open Play,Off T,Normal,,,,,,,95.0,34.0,120.0,45.3,2.4
19,shot,889543a3-0a30-4d5f-a45c-014f5120c09e,1880,2,00:12:53.661,57,53,160,Liverpool WFC,From Throw In,False,Liverpool WFC,Christie Murray,Left Center Midfield,2.292656,,0.019204274,4680b38d-4f81-4535-b05f-52fcbcd7c924,Right Foot,Open Play,Saved,Normal,,,,,,,79.0,56.0,119.0,43.1,1.6
20,shot,27635f77-2eff-4e46-95b6-1c5181ba33a4,2025,2,00:18:23.699,63,23,176,Everton LFC,From Throw In,False,Everton LFC,Inessa Kaagman,Center Attacking Midfield,1.018041,,0.023610856,4db4fb71-d2d2-490b-a04e-90b3a36810a7,Right Foot,Open Play,Saved,Normal,True,,,,,,105.0,57.0,119.0,43.6,1.3
21,shot,8f08b56b-a528-41da-8f07-2e4f7d5f2d69,2075,2,00:19:58.627,64,58,178,Liverpool WFC,Regular Play,False,Liverpool WFC,Kirsty Linnett,Center Forward,0.824968,True,0.019937806,6f6b0e42-5e38-4d70-aaf6-1a307b3fa327,Right Foot,Open Play,Blocked,Normal,,,,,,,91.0,23.0,104.0,32.0,
22,shot,42999389-84c1-4a90-9ca1-c83024a12bfd,2079,2,00:20:01.802,65,1,178,Liverpool WFC,Regular Play,False,Liverpool WFC,Laura Coombs,Right Center Midfield,1.273421,,0.049425136,,Right Foot,Open Play,Saved,Normal,,,,,,,97.0,46.0,119.0,39.6,1.4
23,shot,129ac493-8573-4e98-ab93-657d91f690fb,2295,2,00:26:04.748,71,4,191,Everton LFC,Regular Play,False,Everton LFC,Chloe Kelly,Right Midfield,0.333582,,0.088502355,37294036-22ff-413e-890b-68e89789256c,Right Foot,Open Play,Blocked,Normal,True,,,,,,108.0,51.0,110.0,51.0,
24,shot,ab82ef87-4b82-46c5-8466-e450c0662f80,2341,2,00:28:08.855,73,8,196,Everton LFC,From Throw In,False,Everton LFC,Simone Magill,Left Midfield,1.52082,,0.015600964,20c437a9-19b3-407a-b6d4-8fa29660518a,Right Foot,Open Play,Off T,Normal,,,,,,,104.0,60.0,120.0,34.5,0.2
25,shot,06de8b58-dd70-4854-ae02-a05f52796e43,2706,2,00:41:51.178,86,51,238,Liverpool WFC,From Free Kick,False,Liverpool WFC,Sophie Elizabeth Bradley-Auckland,Right Center Back,1.215575,,0.040852703,8fe4ff87-7729-4493-94ce-bb7925a59431,Head,Open Play,Off T,Normal,,,,,,,108.0,45.0,119.0,35.5,0.2
26,shot,47374698-a8e0-40a8-9d40-946cdf8d828e,2755,2,00:43:37.781,88,37,244,Liverpool WFC,Regular Play,False,Liverpool WFC,Leandra Little,Right Center Forward,0.929161,,0.10860595,eec94410-2525-465f-aa88-3b5759952593,Head,Open Play,Post,Normal,,,,,,,112.0,37.0,120.0,44.0,1.4
0,shot,560b21a1-0199-4c49-aee9-1f7bf942e45d,147,1,00:03:23.028,3,23,10,Manchester City WFC,From Throw In,False,Manchester City WFC,Nikita Parris,Center Forward,0.3514,,0.27760306,0dc1bafc-1aff-4f6b-9693-040c3f9c583c,Left Foot,Open Play,Saved,Normal,,,,,,,109.0,31.0,113.0,40.9,0.1
1,shot,d6fc68cb-202e-45ae-aa0c-256587ab7dac,438,1,00:11:49.927,11,49,31,Manchester City WFC,Regular Play,False,Manchester City WFC,Caroline Weir,Left Wing,0.9785,,0.18267076,,Right Foot,Open Play,Goal,Normal,,True,,,,,117.0,30.0,118.0,43.6,0.2
2,shot,a9c3c02c-b03a-4d91-8c6e-bc954d8918c7,713,1,00:19:07.194,19,7,47,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,2.7347,,0.014563179,a3d41e89-63c3-40a4-b1db-6c6cded5c183,Right Foot,Open Play,Saved,Normal,,,,,,,68.0,39.0,118.0,43.1,1.9
3,shot,164a09e1-a08a-45d7-aa47-eaf69433e74c,1021,1,00:27:35.730,27,35,65,Birmingham City WFC,From Throw In,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,1.565788,,0.024627252,195acc3a-59ca-4980-8db6-a70d3f255609,Right Foot,Open Play,Wayward,Half Volley,,,,,,,113.0,18.0,116.0,78.0,
4,shot,ed275e26-f1f3-4e20-b949-13e49d446717,1580,1,00:44:15.986,44,15,103,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,1.0377,,0.04203637,,Right Foot,Free Kick,Off T,Normal,,,,,,,97.0,17.0,120.0,40.9,5.2
5,shot,764f51da-1209-4c78-a533-151ee38f695f,1870,2,00:06:48.870,51,48,122,Birmingham City WFC,From Corner,False,Birmingham City WFC,Lucy Quinn,Right Wing,1.067575,,0.061621677,,Left Foot,Open Play,Off T,Normal,,,,,,,113.0,46.0,119.0,35.3,2.3
6,shot,b340b661-fb6f-4f76-98cf-c05216586155,1959,2,00:10:00.538,55,0,130,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,1.314,,0.025205247,6a65fefc-5398-407d-b068-991d084424d2,Right Foot,Open Play,Saved,Normal,,,,,,,92.0,28.0,118.0,36.9,1.1
7,shot,fc8b8a61-358a-41ae-8723-b4900f0a2afd,2041,2,00:13:25.600,58,25,135,Manchester City WFC,From Corner,False,Manchester City WFC,Abbie McManus,Right Back,0.606,,0.06326877,bb6f7053-b015-45d6-958e-2a250616a3b6,Right Foot,Open Play,Saved,Volley,True,,,,,,112.0,34.0,120.0,40.2,2.0
8,shot,471028c2-4b60-4553-a860-d505962fd9cd,2048,2,00:13:31.138,58,31,135,Manchester City WFC,From Corner,False,Manchester City WFC,Keira Walsh,Left Defensive Midfield,1.742808,,0.015395179,,Right Foot,Open Play,Off T,Normal,True,,,,,,94.0,51.0,120.0,41.8,3.3
9,shot,1ab2a4a7-3506-41be-80ec-9ed53e3a1168,2071,2,00:14:34.274,59,34,137,Manchester City WFC,Regular Play,False,Manchester City WFC,Claire Emslie,Left Wing,0.654848,,0.040668882,c92ad0d9-08b3-47c6-abd4-754bf5f9189a,Right Foot,Open Play,Blocked,Normal,,,,,,,103.0,28.0,107.0,31.0,
10,shot,16c369c1-70c4-4f02-9fe6-72a77121a871,2118,2,00:15:30.651,60,30,141,Manchester City WFC,Regular Play,False,Manchester City WFC,Georgia Stanway,Center Attacking Midfield,1.720223,,0.023739574,07d15463-8ec7-4533-a99a-1127d21d75f2,Right Foot,Open Play,Off T,Normal,,,,,,,105.0,62.0,120.0,34.2,2.1
11,shot,c23dbd04-6085-455c-be3e-f76f574c0094,2315,2,00:20:29.781,65,29,151,Manchester City WFC,From Throw In,False,Manchester City WFC,Georgia Stanway,Center Attacking Midfield,1.066457,,0.01834283,f0fb2753-4de4-4dcb-b399-290beeed6a81,Right Foot,Open Play,Off T,Normal,,,,,,,111.0,61.0,120.0,43.8,3.3
12,shot,f2fbade0-aaf9-4830-b08c-c26d7c15f463,2348,2,00:21:37.465,66,37,154,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,1.3846,,0.016478257,83fc2126-bcb0-41c9-becf-a944b897e0ee,Right Foot,Open Play,Off T,Normal,,,,,,,88.0,44.0,119.0,44.5,2.3
13,shot,d3c9b700-bdfb-46ff-bdd8-9b211fd92fe6,2437,2,00:25:11.621,70,11,160,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Meaghan Sargeant,Left Center Back,0.752,,0.035092372,bd91b678-5ad6-4312-bfb7-64038496827e,Head,Open Play,Saved,Normal,,,,,,,110.0,34.0,118.0,39.8,1.3
14,shot,983ed128-3821-4f8a-a849-e812b0ac1f3a,2595,2,00:33:32.604,78,32,172,Birmingham City WFC,From Throw In,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,0.0283,,0.026419606,c5881226-33e3-4189-a412-bf6d0e63ecae,Right Foot,Open Play,Blocked,Normal,,,,,,,94.0,29.0,97.0,30.0,
15,shot,ffaa0e8b-3273-47de-a8f4-296c036c4665,2613,2,00:35:07.027,80,7,174,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,1.334,,0.025837643,,Right Foot,Free Kick,Post,Normal,,,,,,,90.0,24.0,119.0,40.0,2.7
16,shot,d4265149-3549-4aac-87b9-0c17d0024b1c,2633,2,00:35:24.674,80,24,174,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Meaghan Sargeant,Left Center Back,0.801271,,0.031185552,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,98.0,40.0,105.0,43.0,
17,shot,53df31b7-73b3-4db9-b437-d5c36952d5bd,2732,2,00:37:30.806,82,30,177,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Lucy Quinn,Right Wing,1.504241,,0.027124936,3d3221e7-33ad-483b-83e6-22610c9186e2,Left Foot,Open Play,Saved,Normal,,,,,,,92.0,46.0,119.0,37.1,1.5
18,shot,e9b1e753-e83a-437f-ab4b-8816582398b6,2756,2,00:39:00.582,84,0,180,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Hayley Ladd,Left Defensive Midfield,1.826121,,0.017185388,5cb4450c-5ea4-4ccb-b3cb-69dab8671992,Right Foot,Open Play,Off T,Normal,,True,,,,,91.0,27.0,120.0,45.8,4.1
19,shot,686b692c-a65d-4dfd-971e-b590bdd032f7,2781,2,00:40:22.501,85,22,182,Manchester City WFC,From Free Kick,False,Manchester City WFC,Janine Beckie,Right Wing,0.0103,,0.037034992,680a79a1-b93c-4dcc-9dd1-2950dec9b939,Right Foot,Open Play,Blocked,Normal,,,,,,,99.0,36.0,101.0,37.0,
20,shot,cbe3665e-f4e3-4c65-9d84-81ad4d84fc36,3042,2,00:48:02.821,93,2,203,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Connie Scofield,Left Defensive Midfield,0.1046,,0.021928927,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,99.0,53.0,101.0,50.0,
21,shot,cdb9af37-faad-4861-939d-1b73b46bdaaf,3048,2,00:48:07.507,93,7,203,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Charlie Wellings,Center Forward,0.948152,,0.04421268,71ffe8c9-3013-4713-8461-02d3bd5e58bd,Right Foot,Open Play,Saved,Normal,,,,,,,100.0,44.0,119.0,41.6,1.0
0,shot,a93acb2a-3fd7-4fb9-aa0b-a8c2337cdbac,35,1,00:00:46.108,0,46,3,Reading WFC,From Throw In,False,Reading WFC,Brooke Chaplen,Center Attacking Midfield,1.45637,,0.023850167,,Right Foot,Open Play,Off T,Normal,,,,,,,95.0,46.0,120.0,46.4,4.3
1,shot,366b3981-e98f-45ce-98d4-106562e84192,449,1,00:13:28.762,13,28,36,Liverpool WFC,From Free Kick,False,Liverpool WFC,Laura Coombs,Left Center Midfield,0.7158,,0.13013878,51dd9d03-3977-4f57-b0bd-d041e8b1f78c,Right Foot,Open Play,Saved,Normal,True,,,,,,106.0,34.0,118.0,36.7,1.3
2,shot,b23fa5de-6181-4318-b2c4-78493aff1e2e,508,1,00:15:48.762,15,48,40,Reading WFC,From Free Kick,False,Reading WFC,Brooke Chaplen,Center Attacking Midfield,0.0692,,0.046716273,282fd378-7631-430e-8408-30f5db6ea1f7,Left Foot,Open Play,Blocked,Normal,,,,,,,106.0,48.0,108.0,51.0,
3,shot,5219768c-7f07-4f08-a135-ff5f2626dafb,522,1,00:18:04.795,18,4,41,Reading WFC,From Free Kick,False,Reading WFC,Fara Tanya Franki Williams Merrett,Left Wing,0.8939,,0.12581557,,Right Foot,Free Kick,Saved,Normal,,,,,,,102.0,38.0,119.0,43.3,1.4
4,shot,2f6b5286-96b8-4a86-be13-d4bd51452478,609,1,00:21:29.493,21,29,50,Liverpool WFC,From Free Kick,False,Liverpool WFC,Laura Coombs,Left Center Midfield,1.3557,,0.038628016,,Right Foot,Free Kick,Saved,Normal,,,,,,,94.0,24.0,119.0,43.3,1.9
5,shot,6f141964-45ec-4618-b204-0575f2a8b3bf,918,1,00:32:07.661,32,7,80,Reading WFC,Regular Play,False,Reading WFC,Brooke Chaplen,Center Attacking Midfield,1.3846,,0.010657366,,Right Foot,Open Play,Saved,Normal,,,,,,,86.0,47.0,120.0,40.7,1.8
6,shot,c73d80a2-228f-4ac6-b329-0feb2e192741,922,1,00:32:46.782,32,46,81,Reading WFC,From Corner,False,Reading WFC,Fara Tanya Franki Williams Merrett,Left Wing,0.941707,,0.026552424,d85ca179-dd9d-4e3f-8c79-e9f1a0d60ab3,Left Foot,Open Play,Off T,Normal,,,,,,,102.0,26.0,120.0,42.0,4.1
7,shot,e238820f-86e1-45b1-a260-8a8133c7b2f1,964,1,00:35:04.072,35,4,87,Reading WFC,From Goal Kick,False,Reading WFC,Brooke Chaplen,Center Attacking Midfield,1.5914,,0.08296516,560fc1b8-bf35-408c-929e-8982d69dcfd6,Right Foot,Open Play,Goal,Normal,,,,,,,101.0,54.0,120.0,36.5,1.3
8,shot,c109eae9-4ad9-457a-990b-1f4fe8bf7c41,1174,1,00:44:06.584,44,6,106,Reading WFC,Regular Play,False,Reading WFC,Brooke Chaplen,Center Attacking Midfield,1.4521,,0.013134096,,Right Foot,Open Play,Saved,Normal,,,,,,,89.0,28.0,120.0,42.5,0.8
9,shot,d4f5e4e5-e1a9-464a-91e6-dac1fb3d7e8f,1323,2,00:01:45.793,46,45,116,Reading WFC,From Throw In,False,Reading WFC,Fara Tanya Franki Williams Merrett,Left Wing,0.8787,,0.026361533,,Left Foot,Open Play,Blocked,Normal,,,,,,,107.0,28.0,118.0,40.0,
10,shot,6d74f594-f9ce-4dc0-b13a-e33d680cae82,1515,2,00:08:20.921,53,20,130,Reading WFC,From Throw In,False,Reading WFC,Rachel Rowe,Right Defensive Midfield,1.351452,,0.019317903,712b232e-0fd7-4c03-943c-3b1c11871519,Right Foot,Open Play,Off T,Normal,,,,,,,88.0,33.0,119.0,43.1,4.3
11,shot,a5272633-d28d-4cfa-aa7d-1d4543caaeca,1549,2,00:11:51.541,56,51,137,Reading WFC,From Free Kick,False,Reading WFC,Josanne Potter,Left Center Back,2.416316,,0.07606087,,Left Foot,Free Kick,Off T,Normal,,,,,,,97.0,32.0,120.0,44.7,1.9
12,shot,a267ae4b-55e1-480c-aa70-3651d240dab0,1655,2,00:17:22.258,62,22,148,Reading WFC,From Corner,False,Reading WFC,Rachel Furness,Left Defensive Midfield,0.8922,,0.05018292,a9ebe975-5302-4363-8c1d-ec93ae73511b,Head,Open Play,Off T,Normal,,,,,,,116.0,33.0,119.0,35.3,2.9
13,shot,06692bd2-c4fd-4241-b155-9f2c75897614,1942,2,00:26:03.754,71,3,164,Reading WFC,Regular Play,False,Reading WFC,Lauren Bruton,Center Forward,1.148139,,0.03390327,,Right Foot,Open Play,Off T,Normal,,,,,,,100.0,30.0,119.0,43.5,4.4
14,shot,a783abab-eb83-4032-8f08-033299cc66bc,1969,2,00:27:24.335,72,24,166,Reading WFC,Regular Play,False,Reading WFC,Brooke Chaplen,Center Attacking Midfield,1.076438,,0.020661846,28bb5e51-298a-4944-9743-a80ae1ccace6,Right Foot,Open Play,Off T,Normal,,,,,,,98.0,24.0,119.0,44.2,4.1
15,shot,fbabaf3f-3a32-417c-8444-27bf3c35fa14,2007,2,00:29:23.934,74,23,170,Reading WFC,From Free Kick,False,Reading WFC,Rachel Furness,Center Defensive Midfield,0.909706,,0.04551045,,Left Foot,Open Play,Off T,Normal,,,,,,,104.0,29.0,119.0,35.6,4.5
