,duration,distance,build_up_duration,shot_technique_3,shot_open_goal,pass_height_name,pass_cut_back,shot_technique_4,pass_through_ball,shot_technique_2,follows_goalkeeper,follows_dribble,pass_cross,goal
2374,1.592514,17.691806012954128,12.661937,0,0,1,0,1,0,0,0,0,0,0
2375,0.2231,31.0,11.005481,0,0,0,0,1,0,0,0,0,0,0
2376,1.04,15.033296378372908,6.879,0,0,0,0,1,0,0,0,0,0,0
2377,1.3730000000000002,17.08800749063506,23.944000000000006,0,0,0,0,1,0,0,0,0,0,0
2378,0.7222810000000001,10.816653826391967,2.1284,0,0,1,0,0,0,0,0,0,0,0
2379,0.8838,13.0,2.139064,0,0,0,0,1,0,0,0,0,0,0
2380,0.237252,8.48528137423857,2.820278,0,0,0,0,1,0,0,0,0,1,0
2381,1.436755,17.720045146669353,19.74803,0,0,0,0,1,0,0,0,0,0,0
2382,0.2154,14.866068747318506,4.354901,0,0,0,0,1,0,0,0,0,0,0
2383,1.293,19.104973174542803,13.313000000000002,0,0,0,0,1,0,0,0,0,1,0
2384,1.206,23.021728866442675,2.115,0,0,0,0,1,0,0,0,0,0,0
2385,2.017,33.42154993413681,11.651,1,0,0,0,0,0,0,0,0,0,1
2386,0.0966,21.95449840010015,18.741630999999998,0,0,0,0,1,0,0,0,0,0,0
2387,1.499519,25.0,11.922564,0,0,1,0,0,0,1,0,0,0,0
2388,0.473334,13.038404810405297,2.74611,0,0,0,0,1,0,0,0,0,0,0
2389,1.45644,8.94427190999916,2.1247,0,0,1,0,1,0,0,0,0,0,0
2390,1.902588,28.319604517012596,2.075926,0,0,0,0,1,0,0,0,0,0,0
2391,1.093683,8.94427190999916,7.532670999999999,0,0,1,0,1,0,0,0,0,1,0
2392,1.631,30.14962686336267,14.082797999999995,0,0,0,0,1,0,0,0,1,0,0
2393,1.412572,15.524174696260026,11.4727,0,0,0,0,1,0,0,0,0,1,0
2394,0.255,15.811388300841895,8.031999999999998,0,0,0,0,1,0,0,0,0,0,0
2395,1.112,29.27456233660889,4.192,0,0,0,0,1,0,0,0,0,0,0
2396,1.0272,10.77032961426901,12.502336,0,0,1,0,1,0,0,0,0,0,0
2397,0.2448,3.1622776601683795,7.540351000000001,0,1,2,0,1,0,0,0,0,0,0
2398,0.949755,9.055385138137416,2.7905040000000003,0,0,1,0,1,0,0,0,0,1,0
2399,0.0906,13.0,3.4206,0,0,2,0,0,0,0,0,0,1,0
2400,0.9576,24.839484696748446,3.5654000000000003,0,0,2,0,1,0,0,0,1,0,0
2401,0.752594,7.6157731058639095,11.086386,0,0,0,0,1,0,0,0,0,1,1
2402,1.2720209999999998,8.06225774829855,37.19279,0,0,1,0,1,0,0,0,0,1,1
2403,1.0415,11.180339887498945,9.503013000000003,0,0,1,0,1,0,0,0,0,0,0
2404,1.233,8.94427190999916,3.218,0,0,1,0,1,0,0,0,0,0,0
2405,0.506,8.06225774829855,3.945,0,0,1,0,1,0,0,0,0,0,0
2406,0.5329999999999999,5.656854249492381,18.56,0,1,1,0,1,0,0,0,0,1,0
2407,1.125,15.0,7.632999999999999,0,0,2,0,1,0,0,0,0,0,0
2408,0.426,10.77032961426901,9.293,0,0,1,0,1,0,0,0,0,0,0
2409,0.373,16.55294535724685,13.377,0,0,0,0,1,0,0,0,0,0,0
2410,0.553638,17.029386365926403,7.875599999999999,0,0,0,0,1,1,0,0,1,0,0
2411,0.894265,16.0,23.158631,0,0,1,0,0,0,1,0,0,0,0
2412,0.252979,14.212670403551895,7.914377,0,0,0,0,1,1,0,0,0,0,0
2413,0.947585,23.53720459187964,11.317783000000002,0,0,2,0,1,0,0,0,0,0,0
2414,2.955827,21.95449840010015,12.568245999999998,0,0,1,0,1,1,0,0,0,0,0
2415,2.4425,31.953090617340923,14.929417999999998,0,0,1,0,1,0,0,0,0,0,0
2416,0.954913,21.18962010041709,14.167482999999999,0,0,0,0,1,0,0,0,0,0,0
2417,1.0172,25.612496949731394,42.320979,0,0,2,0,0,0,0,0,0,0,0
2418,0.2578,9.433981132056603,33.851166,0,0,0,0,1,0,0,0,0,1,0
2419,1.065,16.492422502470642,9.716,0,0,0,0,1,0,0,0,0,0,0
2420,0.48,17.08800749063506,8.599,0,0,0,0,1,0,0,0,1,0,0
2421,1.445902,21.633307652783934,4.603547,0,0,0,0,1,0,0,0,0,0,0
2422,2.0895,17.204650534085253,22.758469,0,0,0,0,1,0,0,0,0,0,0
2423,0.6730520000000001,5.830951894845301,8.753627999999999,0,0,1,0,1,0,0,0,0,1,0
2424,1.953984,29.546573405388315,23.686094000000004,0,0,0,0,1,0,0,0,0,0,0
2425,1.180496,25.495097567963924,21.925872000000005,0,0,2,0,1,0,0,0,0,0,0
2426,0.4074,4.123105625617661,1.8476540000000004,0,0,1,0,1,0,0,0,0,0,1
2427,0.453,16.643316977093242,7.4763660000000005,0,0,0,0,1,0,0,0,0,0,0
2428,2.246573,33.1058907144937,3.56714,0,0,1,0,1,0,0,0,0,0,0
2429,1.588911,9.433981132056603,2.3928,0,0,1,0,1,0,0,0,0,0,0
2430,2.140323,30.0,4.927688,0,0,1,0,1,0,0,0,0,0,0
2431,0.280856,9.219544457292887,4.877356,0,0,0,0,1,0,0,0,0,1,0
2432,1.214,8.94427190999916,2.908,1,0,2,0,0,0,0,0,0,0,1
2433,1.822,17.262676501632072,6.473999999999998,0,0,2,0,1,0,0,0,0,1,1
2434,1.25,12.369316876852979,5.9270000000000005,0,0,1,0,1,0,0,0,0,0,0
2435,0.215,20.248456731316587,51.049,0,0,2,0,1,0,0,0,1,0,0
2436,1.225187,26.925824035672523,6.771397,0,0,0,0,1,0,0,0,0,0,0
2437,0.489311,23.769728648009423,6.8575420000000005,0,0,0,0,1,0,0,0,1,0,0
2438,1.7091,32.449961479175904,3.1427,0,0,0,0,1,0,0,0,0,0,0
2439,0.848058,13.41640786499874,14.123453,0,0,1,0,0,0,0,0,0,1,1
2440,2.231646,25.553864678361283,12.979388,0,0,0,0,1,0,0,0,0,0,0
2441,0.2165,10.44030650891055,22.568262,0,0,0,0,1,0,0,0,0,0,0
2442,0.3712,11.0,17.681776999999997,0,0,2,0,1,0,0,0,0,1,0
2443,1.215458,20.396078054371138,4.272349,0,0,0,0,1,0,0,0,0,0,0
2444,0.12,6.4031242374328485,9.052,0,0,1,0,1,0,0,0,0,1,0
2445,0.327589,19.798989873223327,7.920569,0,0,1,0,1,0,0,0,1,0,0
2446,1.563752,11.31370849898476,1.6501,0,0,1,0,0,0,0,0,0,0,0
2447,0.219378,23.021728866442675,2.713444,0,0,0,0,1,0,0,0,0,0,0
2448,1.113639,14.31782106327635,2.6521529999999998,0,0,0,0,1,1,0,0,0,0,1
2449,1.162418,18.788294228055932,19.971126,0,0,1,0,1,0,0,0,0,0,0
2450,0.573,7.810249675906653,4.199,0,0,1,0,1,0,0,0,0,0,0
2451,0.217,12.649110640673518,21.384,0,0,1,0,1,0,0,0,1,0,0
2452,2.556,11.401754250991381,4.947,0,0,1,0,1,0,0,0,0,0,1
2453,0.44,14.142135623730953,8.466000000000001,0,0,1,0,1,0,0,0,0,0,0
2454,1.26202,25.019992006393608,4.052462,0,0,0,0,1,0,0,0,0,0,0
2455,0.6936,9.486832980505136,8.645392,0,0,1,0,1,0,0,0,0,0,0
2456,1.254757,28.600699292150182,2.0367000000000006,0,0,1,0,1,0,0,0,0,0,0
2457,0.187,21.02379604162864,5.903,0,0,0,0,1,0,0,0,0,0,0
2458,2.32,26.41968962724581,11.587,0,0,0,0,1,0,0,0,0,0,0
2459,1.187,8.602325267042627,2.5860000000000003,0,1,1,0,1,0,0,0,0,0,0
2460,0.5351,10.816653826391967,1.4475000000000002,0,0,2,0,0,0,0,0,0,0,0
2461,2.0512,12.369316876852979,8.559800000000001,0,0,1,0,1,0,0,0,0,1,0
2462,0.7519,10.77032961426901,26.664284999999996,0,0,1,0,1,0,0,0,0,1,0
2463,1.216147,19.723082923316017,4.192998000000001,0,0,1,0,0,0,1,0,0,0,0
2464,1.5885,3.0,2.0742000000000003,0,0,1,0,1,0,0,0,0,0,0
2465,1.0327,26.40075756488817,21.974251,0,0,0,0,1,0,0,0,0,0,0
2466,0.761562,15.811388300841895,10.961899,0,0,0,0,1,0,0,0,0,0,0
2467,1.037,27.513632984395212,6.401,0,0,0,0,1,0,0,0,0,0,0
2468,1.157,20.615528128088304,6.6880000000000015,0,0,1,0,1,0,0,0,0,0,0
2469,1.7009999999999998,8.246211251235321,2.271,0,0,1,0,1,0,0,0,0,0,0
2470,1.432,16.97056274847714,2.8739999999999988,0,0,1,0,1,0,0,0,0,0,1
2471,0.7411,35.902646142032474,17.342949,0,0,0,0,1,0,0,0,0,0,0
2472,0.1185,8.0,17.965549,0,0,1,0,1,0,0,0,0,1,0
2473,1.206531,12.806248474865697,5.335758,0,0,0,1,1,0,0,0,0,0,0
2474,2.6132,25.0,5.071000000000001,0,0,0,0,1,0,0,0,0,0,0
2475,0.4089,10.295630140987,2.431537,0,0,1,0,1,0,0,0,0,1,0
2476,1.156795,32.38826948140329,5.335614,0,0,0,0,1,0,0,0,1,0,1
2477,0.9469,27.586228448267445,1.39396,0,0,0,0,1,0,0,0,0,0,0
2478,1.6130000000000002,6.708203932499369,7.759999999999999,0,0,1,0,1,0,0,0,0,1,0
2479,0.72,26.1725046566048,3.3600000000000003,0,0,1,0,1,0,0,0,0,0,0
2480,0.879,24.08318915758459,2.792,0,0,1,0,1,0,0,0,0,0,0
2481,0.782,16.55294535724685,4.462,0,0,0,0,1,0,0,0,0,0,0
2482,0.2,13.41640786499874,5.292999999999999,0,0,1,0,1,0,0,0,0,0,0
2483,0.7155,9.219544457292887,1.3698,0,0,1,0,1,0,0,0,0,1,0
2484,1.1861,9.433981132056603,20.339247,0,0,1,0,1,0,0,0,0,1,1
2485,0.1388,18.60107523773827,1.884587,0,0,1,0,1,0,0,0,0,0,0
2486,0.505942,27.65863337187866,9.913858000000003,0,0,0,0,1,0,0,0,0,0,0
2487,0.7559999999999999,18.384776310850235,2.960971,0,0,0,1,1,0,0,0,0,0,0
2488,1.058163,13.41640786499874,18.254632,0,0,1,0,0,0,0,0,0,0,1
2489,2.147589,16.401219466856727,5.406398,0,0,1,0,0,1,1,0,0,0,0
2490,0.38,8.06225774829855,12.68,0,0,0,0,1,1,0,0,0,0,0
2491,0.329,19.723082923316017,2.4940000000000007,0,0,0,0,1,0,0,0,0,0,0
2492,1.1,17.204650534085253,12.012,0,0,1,0,0,0,0,0,0,1,0
2493,1.3434,26.248809496813372,14.245397999999998,0,0,0,0,1,0,0,0,0,0,0
2494,1.470998,10.0,9.191789,0,0,1,0,0,0,0,0,0,0,0
2495,0.438607,15.0,9.952786999999999,0,0,0,0,1,0,0,0,0,0,0
2496,0.956005,18.027756377319946,32.508889,0,0,1,0,0,0,1,0,0,1,1
2497,0.3041,25.238858928247925,12.657056999999998,0,0,0,0,1,0,0,0,0,0,0
2498,1.351734,15.811388300841895,3.759147,0,0,1,0,0,0,1,0,0,0,0
2499,1.1285,29.27456233660889,25.182108,0,0,0,0,1,0,0,0,0,0,0
2500,0.893,7.6157731058639095,1.4400000000000002,0,0,1,0,0,0,0,0,0,0,1
2501,1.521,16.031219541881402,12.624000000000002,0,0,0,0,1,0,0,0,1,0,0
2502,1.014,18.248287590894662,2.172,0,0,0,0,1,0,0,0,0,0,0
2503,1.4,17.0,18.869,0,0,0,0,1,0,0,0,0,0,0
2504,0.973,9.055385138137416,5.893,0,0,1,0,1,0,0,0,0,0,0
2505,1.964635,25.495097567963924,66.04625300000001,0,0,0,0,1,0,0,0,0,0,0
2506,0.8112520000000001,29.732137494637012,1.915791,0,0,0,0,1,0,0,0,0,0,0
2507,0.397,7.6157731058639095,17.476706000000004,0,0,1,0,1,0,0,0,0,1,0
2508,0.56,6.324555320336759,2.28,0,0,1,0,1,0,0,0,0,0,0
2509,1.4599,25.495097567963924,3.293101,0,0,0,0,1,0,0,0,0,0,0
2510,0.2381,12.083045973594572,15.673363000000002,0,0,0,0,1,0,0,0,0,0,0
2511,0.288539,9.486832980505136,35.73221699999999,0,0,0,0,0,0,0,0,0,1,0
2512,0.48,6.324555320336759,4.24,0,0,1,0,1,0,0,0,0,0,0
2513,0.815,16.401219466856727,3.945,0,0,0,0,1,0,0,0,0,0,0
2514,0.7390000000000001,12.529964086141668,7.207000000000002,0,0,1,0,1,0,0,0,0,0,0
2515,5.309636,9.848857801796104,2.0876519999999994,0,0,1,0,1,0,0,0,0,0,0
2516,0.973399,8.602325267042627,24.553309,1,0,0,0,0,1,0,0,0,0,1
2517,1.052,20.615528128088304,7.0760000000000005,0,0,0,0,1,0,0,0,0,0,0
2518,1.044842,5.385164807134505,1.1794000000000002,0,0,2,0,0,0,0,0,0,1,0
2519,0.686535,10.816653826391967,17.267039999999998,0,0,0,1,1,0,0,0,0,1,0
2520,0.971268,23.259406699226016,6.078056,0,0,0,0,1,0,0,0,0,0,0
2521,0.870648,14.7648230602334,12.929093,0,0,1,0,1,1,0,0,0,0,0
2522,0.986128,29.8328677803526,4.777282,0,0,1,0,1,0,0,0,0,0,0
2523,0.337274,3.1622776601683795,17.533593,0,1,2,0,1,0,0,0,0,1,1
2524,0.3858,28.600699292150182,7.422363000000001,0,0,0,0,1,0,0,0,0,0,0
2525,0.727079,5.656854249492381,9.580909,0,0,2,0,1,0,0,0,0,1,1
2526,1.583738,6.4031242374328485,2.292104,0,0,1,0,1,0,0,0,0,0,0
2527,2.48,35.510561809129406,4.225999999999999,0,0,0,0,1,0,0,0,1,0,0
2528,0.453,7.810249675906653,5.359,0,0,2,0,0,0,1,0,0,0,0
2529,1.6130000000000002,8.48528137423857,4.199,0,0,1,0,1,0,0,0,0,0,0
2530,0.129,29.546573405388315,12.097000000000001,0,0,0,0,1,0,0,0,0,0,0
2531,0.687231,13.41640786499874,16.440607999999997,0,0,0,0,1,0,0,0,0,0,1
2532,1.251731,21.93171219946131,2.629712,0,0,0,0,1,0,0,0,0,0,0
2533,1.244888,24.59674775249769,9.881802,0,0,2,0,1,0,0,0,0,0,0
2534,1.1735,19.6468827043885,4.795194,0,0,1,0,0,0,1,0,0,0,0
2535,0.660538,19.209372712298546,1.0569070000000005,0,0,0,0,1,0,0,0,0,0,0
2536,0.456,14.31782106327635,7.460000000000001,0,0,0,0,1,0,0,0,0,1,0
2537,0.491,13.152946437965904,9.172,0,0,0,0,1,0,0,0,1,0,0
2538,0.48,16.278820596099706,2.613,0,0,1,0,1,0,0,0,0,1,0
2539,0.953,15.652475842498527,6.006,0,0,1,0,1,0,0,0,0,0,0
2540,2.2078,36.87817782917155,0.9205,0,0,0,0,1,0,0,0,1,0,0
2541,1.5643,16.1245154965971,1.5648539999999995,0,0,0,0,1,0,0,0,0,0,0
2542,0.7346,10.04987562112089,6.519654,0,0,1,0,0,0,1,0,0,0,0
2543,1.403119,19.416487838947603,7.2550669999999995,0,0,1,0,1,0,0,0,0,0,0
2544,0.987376,11.401754250991381,3.4455409999999995,0,0,0,0,1,0,0,0,0,0,1
2545,0.513,34.0147027033899,3.4890000000000008,0,0,0,0,1,0,0,0,0,0,0
2546,1.036,14.31782106327635,2.115,0,0,1,0,1,0,0,0,0,0,0
2547,0.537,11.180339887498945,6.032000000000001,0,0,1,0,1,0,0,0,0,1,0
2548,0.664,16.278820596099706,13.283,0,0,0,0,1,0,0,0,0,0,0
2549,1.918621,2.23606797749979,2.5521270000000005,0,0,1,0,1,0,0,0,0,0,0
2550,2.151888,19.416487838947603,6.725252000000001,0,0,0,0,1,0,0,0,0,0,0
2551,0.9646,6.708203932499369,12.577223,0,0,1,0,1,0,0,0,0,1,1
2552,0.824968,33.61547262794322,22.806798000000004,0,0,0,0,1,0,0,0,0,0,0
2553,0.2211,22.67156809750927,13.543726000000001,0,0,1,0,1,0,0,0,0,0,0
2554,0.413,7.211102550927977,14.692,0,0,1,0,1,0,0,0,0,1,1
2555,1.864,16.278820596099706,2.0,0,0,1,0,1,0,0,0,0,0,0
2556,1.222098,7.211102550927977,2.4214,0,0,1,0,1,0,0,0,0,0,0
2557,0.4651810000000001,5.830951894845301,27.639716000000004,0,0,1,0,0,0,0,0,0,1,1
2558,0.986571,8.246211251235321,1.288912,0,0,1,0,1,0,0,0,0,0,0
2559,0.0134,26.90724809414742,16.956259,0,0,1,0,1,0,0,0,0,0,0
2560,0.316799,18.027756377319946,1.150452,0,0,0,1,1,0,0,0,0,0,0
2561,0.0692,16.1245154965971,2.9008000000000003,0,0,0,0,1,0,0,0,0,0,0
2562,0.76,11.31370849898476,3.9730000000000003,0,0,1,0,1,0,0,0,0,0,1
2563,0.982,20.02498439450079,6.955,0,0,2,0,0,0,1,0,0,0,0
2564,0.104,17.0,9.068,0,0,0,0,1,0,0,0,0,0,0
2565,2.102891,12.083045973594572,1.7302269999999995,0,0,1,0,1,0,0,0,0,0,0
2566,0.4455,13.038404810405297,8.377783,0,0,1,0,1,0,0,0,0,0,0
2567,0.6166,7.810249675906653,8.206683,0,0,2,0,1,0,0,0,0,1,1
2568,0.0697,18.439088914585774,11.8274,0,0,0,0,1,0,0,0,0,0,0
2569,1.1168,13.45362404707371,12.184377,0,0,1,0,1,0,0,0,0,0,0
2570,0.191471,24.0,14.432858,0,0,1,0,1,0,0,0,0,0,0
2571,1.540428,14.422205101855955,2.1030999999999995,0,0,1,0,0,0,0,0,0,0,0
2572,0.6864399999999999,10.816653826391967,2.0785,0,0,0,0,1,0,0,0,0,0,1
2573,0.188,19.798989873223327,2.48,0,0,1,0,0,0,0,0,0,0,0
2574,1.2916,18.027756377319946,6.139341999999999,0,0,0,0,0,0,1,0,0,0,0
2575,1.6707,9.486832980505136,1.7489,0,0,1,0,1,0,0,0,0,1,0
2576,0.4883,11.401754250991381,6.835,0,0,1,0,1,0,0,0,0,1,0
2577,1.565788,23.08679276123039,1.111643,0,0,2,0,0,0,1,0,0,0,0
2578,0.960545,9.486832980505136,2.2845,0,0,1,0,1,0,0,0,0,0,1
2579,0.9974,7.211102550927977,4.1630080000000005,0,0,1,0,1,0,0,0,0,1,0
2580,1.4,11.401754250991381,2.6,0,0,1,0,1,0,0,0,0,0,0
2581,4.581,34.0,3.199,0,0,0,0,1,0,0,0,0,0,0
2582,0.775,4.47213595499958,2.09,0,0,1,0,0,0,1,0,0,0,0
2583,1.5105,31.622776601683796,0.8442750000000001,0,0,0,0,1,0,0,0,0,0,0
2584,0.5621,22.62741699796952,1.5928940000000005,0,0,0,0,1,0,0,0,0,0,0
2585,1.453966,21.095023109728988,7.6568609999999975,0,0,0,0,1,0,0,0,0,0,0
2586,0.2043,28.46049894151541,1.7470869999999998,0,0,1,0,1,0,0,0,0,0,0
2587,1.243021,36.05551275463989,9.109288000000001,0,0,0,0,1,0,0,0,0,0,0
2588,0.515757,10.295630140987,14.663969000000002,0,0,0,0,1,0,0,0,0,0,0
2589,0.486699,10.04987562112089,49.959725,0,0,1,0,1,0,0,0,0,1,0
2590,0.4646,14.31782106327635,3.891193,0,0,0,0,1,0,0,0,0,0,0
2591,0.823,16.15549442140351,1.723998,0,0,1,0,0,0,1,0,0,0,0
2592,1.172439,5.385164807134505,1.8458000000000003,0,0,1,0,1,0,0,0,0,0,1
2593,2.113195,13.892443989449804,2.191494,0,0,0,1,1,0,0,0,0,0,0
2594,0.573,3.1622776601683795,5.68,0,1,1,0,1,0,0,0,0,1,0
2595,1.271,9.848857801796104,8.463000000000001,0,0,1,0,1,0,0,0,0,0,0
2596,0.962,25.94224354214569,0.927,0,0,0,0,1,0,0,0,0,0,0
2597,1.653,6.708203932499369,2.08,0,0,1,0,1,0,0,0,0,1,0
2598,0.413,10.63014581273465,7.959,0,0,1,0,1,0,0,0,0,0,0
2599,0.293,18.681541692269406,8.079,0,0,0,0,1,0,0,0,1,0,0
2600,1.067,21.95449840010015,14.657573000000001,0,0,0,0,1,0,0,0,0,0,0
2601,1.784961,9.055385138137416,2.1035220000000003,0,0,1,0,1,0,0,0,0,0,0
2602,0.20707,11.401754250991381,6.536009,0,0,1,0,1,0,0,0,0,0,0
2603,2.196462,36.23534186398688,4.546617,0,0,0,0,1,0,0,0,0,0,0
2604,1.2827,13.892443989449804,39.65492600000001,0,0,1,0,1,0,0,0,0,0,0
2605,1.813651,23.853720883753127,39.12397500000001,0,0,0,0,1,0,0,0,0,0,0
2606,1.483119,21.213203435596427,1.273785,0,0,0,0,1,0,0,0,0,0,0
2607,1.242441,22.36067977499789,4.319917,0,0,0,0,1,0,0,0,0,0,0
2608,0.819062,25.317977802344327,5.021833999999999,0,0,0,0,1,0,0,0,0,0,0
2609,2.031,13.92838827718412,2.248,0,0,1,0,1,0,0,0,0,0,0
2610,0.465,8.0,20.921,0,0,2,0,1,0,0,0,0,1,0
2611,1.763,28.0,2.03,0,0,0,0,1,0,0,0,0,0,0
2612,1.037941,27.459060435491967,2.137906,0,0,0,0,1,0,0,0,1,0,0
2613,1.0670620000000002,8.06225774829855,1.9044,0,0,1,0,1,0,0,0,0,0,0
2614,1.000232,17.4928556845359,8.665894999999999,0,0,0,0,1,0,0,0,0,0,0
2615,1.619148,28.16025568065745,8.989367000000003,0,0,0,0,1,0,0,0,0,0,0
2616,0.287371,25.238858928247925,1.352063,0,0,0,0,1,0,0,0,0,0,0
2617,0.878,16.278820596099706,10.073,0,0,0,0,1,0,0,0,1,0,0
2618,0.8809999999999999,7.071067811865476,2.045,0,0,1,0,1,0,0,0,0,0,0
2619,1.432,29.5296461204668,3.7110000000000003,0,0,0,0,0,0,1,0,0,0,0
2620,1.162,16.278820596099706,3.6060000000000008,0,0,0,0,0,0,1,0,0,0,0
2621,1.950327,32.64965543462902,6.2041780000000015,0,0,0,0,1,0,0,0,0,0,1
2622,1.144099,23.3452350598575,2.9274000000000004,0,0,1,0,1,0,0,0,0,0,0
2623,1.327002,23.19482700948641,6.832241999999999,0,0,0,0,1,0,0,0,0,0,0
2624,1.214,33.301651610693426,8.148276999999998,0,0,0,0,1,0,0,0,0,0,0
2625,1.654657,14.142135623730953,2.158115,0,0,0,1,1,0,0,0,0,1,0
2626,0.529081,27.65863337187866,4.877701,0,0,0,0,1,0,0,0,0,0,0
2627,0.386,9.486832980505136,9.257,0,0,0,0,1,0,0,0,0,0,0
2628,1.224,10.0,17.776999999999994,0,0,1,0,0,0,0,0,0,0,0
2629,2.051,30.36445290137795,10.03,0,0,0,0,1,0,0,0,0,0,0
2630,1.19775,31.622776601683796,3.2836529999999997,0,0,0,0,1,0,0,0,0,0,0
2631,1.8418,12.649110640673518,4.1502,0,0,1,0,1,0,0,0,0,1,0
2632,0.6544,20.396078054371138,20.924304,0,0,2,0,1,0,0,0,0,0,0
2633,1.6437400000000002,34.0147027033899,34.877146999999994,0,0,2,0,1,0,0,0,0,0,0
2634,0.988726,22.56102834535696,9.682316,0,0,2,0,1,0,0,0,0,0,0
2635,0.1542,23.0,4.170569,0,0,1,0,1,0,0,0,0,0,0
2636,1.7675,10.295630140987,3.858713,0,0,1,0,1,0,0,0,0,0,0
2637,0.679,26.1725046566048,5.285,0,0,1,0,1,0,0,0,0,0,0
2638,0.455,17.0,16.82,0,0,2,0,1,0,0,0,0,1,0
2639,0.98,8.06225774829855,16.294999999999998,0,0,2,1,1,0,0,0,0,1,0
2640,0.153,31.06444913401813,58.14400000000002,0,0,0,0,1,0,0,0,0,0,0
2641,0.409,13.152946437965904,4.474,0,0,0,0,1,0,0,0,1,0,0
2642,1.2762639999999998,15.556349186104045,2.918597,0,0,0,0,1,1,0,0,0,0,0
2643,1.354755,27.73084924772409,2.453396,0,0,0,0,1,0,0,0,0,0,0
2644,1.0288,25.632011235952593,5.383222999999999,0,0,0,0,1,0,0,0,0,0,1
2645,0.6224,20.0,2.0843,0,0,0,0,1,0,0,0,0,0,0
2646,0.4318,18.60107523773827,16.462998000000002,0,0,2,0,1,1,0,0,0,0,0
2647,1.288512,14.035668847618199,15.774615999999998,0,0,1,0,1,0,0,0,0,1,0
2648,1.163,9.055385138137416,13.594000000000001,0,0,0,1,1,0,0,0,0,1,0
2649,0.35200000000000004,18.439088914585774,7.812000000000001,0,0,2,0,1,1,0,0,0,0,0
2650,2.257,8.94427190999916,1.742,0,0,1,0,1,0,0,0,0,0,0
2651,0.1773,16.97056274847714,25.39249,0,0,0,1,1,0,0,0,0,0,0
2652,1.03161,9.848857801796104,14.07905,0,0,1,0,1,1,0,0,0,0,1
2653,1.852962,27.65863337187866,8.626531,0,0,1,0,1,0,0,0,0,0,0
2654,1.039099,20.518284528683196,12.686753999999999,0,0,0,0,1,0,0,0,1,0,0
2655,0.4074,7.6157731058639095,5.162484,0,0,1,0,1,0,0,0,0,0,0
2656,1.72,23.769728648009423,9.604,0,0,0,0,1,0,0,0,1,0,0
2657,1.98,12.649110640673518,9.346999999999998,0,0,1,0,1,0,0,0,0,1,0
2658,0.773,21.470910553583888,20.630000000000006,0,0,1,0,1,0,0,0,1,0,0
2659,1.76,4.47213595499958,3.3200000000000003,0,0,1,0,1,0,0,0,0,0,0
2660,0.0933,8.602325267042627,2.8201959999999997,0,0,1,0,1,0,0,0,0,0,0
2661,1.177719,27.07397274136177,0.6458189999999999,0,0,0,0,1,0,0,0,0,0,0
2662,0.483004,13.152946437965904,5.5836000000000015,0,0,2,0,1,0,0,0,0,0,0
2663,1.1209129999999998,7.211102550927977,2.1024,0,0,1,0,1,0,0,0,0,0,0
2664,0.6924,14.866068747318506,2.8779939999999997,0,0,2,0,1,0,0,0,0,0,0
2665,0.2335,23.259406699226016,27.831978000000003,0,0,0,0,1,0,0,0,0,0,0
2666,2.793,13.92838827718412,2.845,0,0,1,0,1,0,0,0,0,1,0
2667,0.220119,27.018512172212592,47.350717,0,0,0,0,1,0,0,0,0,0,0
2668,0.8251870000000001,17.204650534085253,46.74564899999999,0,0,1,0,1,1,0,0,0,0,0
2669,0.2465,24.698178070456933,2.504696,0,0,0,0,1,0,0,0,0,0,0
2670,1.348743,19.104973174542803,9.366394999999999,0,0,0,0,1,0,0,0,0,0,0
2671,1.79,7.211102550927977,6.976,0,0,1,0,1,0,0,0,0,1,0
2672,1.215,26.925824035672523,5.7379999999999995,0,0,2,0,1,0,0,0,0,0,0
2673,1.773,15.556349186104045,2.6,0,0,1,0,1,0,0,0,0,0,0
2674,2.193655,11.704699910719626,2.402822,0,0,1,0,1,0,0,0,0,0,0
2675,1.496806,30.805843601498733,11.328889,0,0,0,0,1,0,0,0,0,0,0
2676,0.0349,11.180339887498945,16.6148,0,0,1,0,1,0,0,0,0,0,0
2677,0.7487,7.071067811865476,16.723554,0,0,1,0,0,0,0,0,0,1,1
2678,1.042075,17.029386365926403,6.176012999999998,0,0,0,0,1,0,0,0,0,0,0
2679,0.5543,14.31782106327635,5.082224999999998,0,0,1,0,1,0,0,0,0,0,0
2680,0.8701,33.734255586866,4.766425,0,0,2,0,1,0,0,0,0,0,0
2681,0.8931620000000001,13.45362404707371,3.18673,0,0,0,0,1,1,0,0,0,0,1
2682,0.957,17.804493814764854,24.914,0,0,1,0,1,0,0,0,0,0,0
2683,0.2,22.82542442102665,15.957,0,0,2,0,1,0,0,0,0,0,0
2684,1.391408,22.82542442102665,6.476463,0,0,0,0,1,0,0,0,0,0,0
2685,0.634033,19.798989873223327,7.233838,0,0,0,0,1,0,0,0,0,0,0
2686,1.1283,20.615528128088304,9.367269,0,0,0,0,1,0,0,0,0,0,1
2687,1.0081,23.706539182259394,1.951587,0,0,0,0,1,0,0,0,0,0,0
2688,0.5220199999999999,19.235384061671343,4.183147999999999,0,0,2,0,0,0,1,0,0,1,0
2689,0.706191,10.0,8.095479,0,0,0,0,1,0,0,0,1,0,0
2690,0.2712,16.97056274847714,5.632716,0,0,0,0,1,0,0,0,0,0,0
