play_pattern,under_pressure,body_part,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,assisted,distance,angle,duration,goal
Regular Play,0,head,Normal,0,0,0,0,1,0,1,5.0,36.86989764584403,1.103,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,16.401219466856727,52.431407971172504,0.815,0
From Throw In,0,head,Normal,0,0,0,1,0,0,1,6.708203932499369,26.56505117707799,1.582,0
From Throw In,0,head,Normal,0,0,0,0,0,0,1,8.0,0.0,0.465,0
From Free Kick,0,head,Normal,0,0,0,1,0,0,1,9.219544457292887,40.601294645004465,1.354,0
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,1,9.219544457292887,12.528807709151511,0.826,0
From Free Kick,0,foot,Volley,0,0,0,0,0,0,1,14.560219778561034,15.945395900922856,1.2009999999999998,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,16.643316977093242,32.7352262721076,1.123,0
From Throw In,0,head,Normal,0,0,0,0,0,0,1,8.06225774829855,7.125016348901798,0.79,0
Regular Play,0,foot,Half Volley,0,0,0,0,0,0,1,16.278820596099706,47.489552921999156,0.8690000000000001,0
From Corner,0,foot,Half Volley,0,0,0,0,0,0,1,25.495097567963924,25.559965171823805,1.889,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,33.94112549695428,45.0,2.9810000000000003,0
From Goal Kick,1,foot,Normal,0,0,0,0,0,0,1,20.0,53.13010235415598,1.511,0
Regular Play,0,foot,Volley,0,0,0,0,0,0,0,8.246211251235321,14.03624346792648,0.11,0
From Corner,0,foot,Normal,1,0,0,0,0,0,1,21.633307652783934,33.690067525979785,0.424,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,30.01666203960727,1.9091524329963765,2.033,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,8.246211251235321,14.03624346792648,1.181,0
From Throw In,0,foot,Normal,0,1,0,0,0,0,1,23.769728648009423,22.249023657212366,1.72,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,3.6055512754639887,33.690067525979785,2.069,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,17.464249196572982,13.240519915187207,1.412,1
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,0,18.60107523773827,36.25383773744479,0.203,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,18.384776310850235,22.38013505195957,0.726,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,31.953090617340923,20.136303428248134,1.808,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,26.305892875931807,8.74616226255521,2.207,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,8.06225774829855,7.125016348901798,0.792,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,14.7648230602334,28.300755766006368,1.755,1
Regular Play,0,head,Normal,0,0,0,0,0,0,1,13.92838827718412,21.037511025421818,2.031,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,27.513632984395212,19.093492000485615,1.037,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,0,40.45985664828782,39.98688624496419,1.681,0
From Throw In,0,foot,Normal,0,0,0,1,0,0,1,17.262676501632072,10.007979801441339,1.759,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,38.11823710509184,4.513988458001262,1.89,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,1,7.6157731058639095,23.198590513648185,0.486,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,21.93171219946131,46.847610265994604,0.629,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,21.02379604162864,2.726310993906265,0.865,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,11.6619037896906,30.96375653207352,1.16,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,29.017236257093817,1.9749340108819768,1.335,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,8.0,0.0,0.708,0
From Throw In,0,head,Normal,0,0,0,0,0,0,1,13.892443989449804,30.256437163529267,1.68,0
From Throw In,0,head,Normal,0,0,0,0,0,0,1,11.401754250991381,15.255118703057775,2.556,1
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,30.0,0.0,1.032,0
From Goal Kick,0,head,Normal,0,0,0,0,0,0,1,12.727922061357855,45.0,1.957,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,11.704699910719626,19.98310652189998,1.464,0
From Free Kick,0,foot,Half Volley,0,0,0,0,1,0,0,4.242640687119285,45.0,0.366,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,23.60084744241189,53.615648184164115,1.08,0
Regular Play,0,foot,Normal,0,0,0,1,1,0,0,2.23606797749979,63.43494882292201,0.11,1
Regular Play,0,foot,Overhead Kick,0,0,0,0,0,0,1,11.401754250991381,52.125016348901795,0.138,0
From Corner,0,foot,Normal,1,0,0,0,0,0,0,30.08321791298265,15.42216131873867,1.402,0
From Keeper,0,foot,Normal,0,0,0,0,0,0,0,20.8806130178211,16.699244233993618,0.114,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,29.068883707497267,26.56505117707799,0.206,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,20.808652046684813,35.21759296819272,0.41,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,15.811388300841895,55.304846468766044,0.85,1
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,27.313000567495326,23.749494492866763,1.471,0
From Counter,1,foot,Normal,0,0,0,0,0,0,1,18.788294228055932,25.201123645475068,0.863,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,28.63564212655271,12.0947570770121,1.356,0
From Corner,0,foot,Normal,0,0,0,1,0,0,1,12.649110640673518,71.56505117707798,0.21,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,0,12.806248474865697,51.34019174590991,2.234,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,27.018512172212592,2.1210963966614536,2.45,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,18.248287590894662,9.462322208025618,1.014,0
Regular Play,0,head,Normal,0,0,0,0,0,0,0,10.04987562112089,5.710593137499642,1.016,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,19.104973174542803,6.009005957494526,0.418,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,17.262676501632072,10.007979801441339,1.601,0
From Keeper,0,foot,Normal,1,0,0,1,0,0,1,9.219544457292887,49.398705354995535,0.857,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,14.866068747318506,47.72631099390627,1.817,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,1,16.401219466856727,37.56859202882749,0.937,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,17.029386365926403,40.23635830927382,1.057,1
From Throw In,0,foot,Normal,1,0,0,0,0,0,0,13.92838827718412,21.037511025421818,0.201,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,10.77032961426901,21.801409486351808,0.426,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,12.083045973594572,24.443954780416536,1.267,0
From Throw In,0,head,Normal,0,0,0,1,0,0,1,7.071067811865476,45.0,1.245,0
Regular Play,0,foot,Normal,1,0,0,1,0,0,1,15.811388300841895,18.434948822922014,2.64,1
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,25.495097567963924,25.559965171823805,1.883,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,28.46049894151541,18.434948822922014,2.103,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,17.804493814764854,38.15722658736906,1.85,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,11.704699910719626,19.98310652189998,1.28,0
Regular Play,1,foot,Normal,0,0,0,1,0,0,1,14.866068747318506,42.27368900609374,0.5760000000000001,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,20.615528128088304,50.9061411137705,0.703,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,19.924858845171283,17.52556837372287,1.138,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,29.5296461204668,28.300755766006368,0.101,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,13.038404810405297,32.47119229084849,1.166,0
Regular Play,0,foot,Volley,0,0,0,0,0,0,1,17.204650534085253,35.53767779197438,1.1,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,7.071067811865476,45.0,0.363,0
From Free Kick,0,foot,Normal,1,0,0,0,0,0,1,29.410882339705488,17.81888891452278,0.485,0
From Free Kick,0,foot,Volley,1,0,0,0,0,0,1,13.152946437965904,8.74616226255521,0.84,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,17.029386365926403,49.763641690726175,0.909,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,15.652475842498527,63.43494882292201,0.645,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,28.79236009777593,20.32313682966294,1.865,0
From Throw In,0,foot,Normal,1,0,0,0,0,0,1,12.041594578792296,4.7636416907261765,0.562,0
From Throw In,0,foot,Normal,1,0,0,0,0,0,0,13.601470508735444,17.102728969052375,0.532,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,19.104973174542803,6.009005957494526,0.154,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,9.486832980505136,18.434948822922014,0.128,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,17.720045146669353,16.389540334034788,0.199,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,35.22782990761707,34.59228868750995,1.317,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,26.0768096208106,4.398705354995532,1.231,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,25.495097567963924,11.309932474020215,0.114,0
Regular Play,1,foot,Normal,1,0,0,0,0,0,1,12.0,0.0,0.923,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,26.41968962724581,29.47588900324574,1.273,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,9.219544457292887,40.601294645004465,0.777,1
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,25.495097567963924,25.559965171823805,1.219,0
From Corner,0,head,Normal,0,0,0,1,0,0,1,5.830951894845301,59.036243467926475,1.106,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,31.048349392520052,14.931417178137552,0.287,0
From Corner,0,foot,Volley,0,0,0,0,0,0,1,19.849433241279208,49.08561677997487,0.903,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,9.848857801796104,66.03751102542182,0.14,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,24.186773244895647,29.74488129694222,0.986,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,15.620499351813306,50.19442890773481,0.8240000000000001,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,0,9.433981132056603,57.994616791916506,0.203,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,30.805843601498733,35.75388725443675,1.525,0
Regular Play,0,foot,Normal,0,1,0,1,0,0,0,14.866068747318506,42.27368900609374,0.6759999999999999,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,22.62741699796952,45.0,1.308,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,25.709920264364875,13.495733280795813,1.332,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,14.31782106327635,24.775140568831922,0.6,0
From Corner,0,foot,Half Volley,0,0,0,0,0,0,1,24.59674775249769,26.56505117707799,1.5,0
From Keeper,0,foot,Lob,1,0,0,1,0,0,1,12.041594578792296,4.7636416907261765,1.539,1
Regular Play,1,foot,Half Volley,0,0,0,1,0,0,1,12.806248474865697,38.659808254090095,0.911,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,33.541019662496836,10.304846468766033,1.252,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,15.033296378372908,3.8140748342903534,0.388,0
From Corner,0,foot,Volley,1,0,0,0,0,0,1,13.038404810405297,32.47119229084849,0.162,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,22.203603311174522,7.765166018425332,0.208,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,22.02271554554524,50.52754015165618,0.7879999999999999,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,11.180339887498945,79.69515353123397,0.529,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,24.35159132377184,70.8209919741893,1.289,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,29.0,43.602818972703616,1.395,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,18.439088914585774,40.601294645004465,1.027,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,21.02379604162864,25.346175941946694,1.2,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,20.615528128088304,39.0938588862295,1.052,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,23.706539182259394,27.64597536373868,0.68,0
From Goal Kick,0,head,Normal,0,0,0,0,0,0,1,8.0,0.0,0.691,0
From Corner,0,foot,Volley,1,0,0,0,0,0,1,13.92838827718412,21.037511025421818,1.366,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,9.848857801796104,23.962488974578186,1.271,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,25.94224354214569,27.5528115767178,0.221,0
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,0,14.7648230602334,61.69924423399363,0.99,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,6.4031242374328485,38.659808254090095,0.133,0
From Corner,0,other,Normal,0,0,0,0,1,0,0,3.6055512754639887,33.690067525979785,0.6459999999999999,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,10.77032961426901,21.801409486351808,1.004,0
Regular Play,0,foot,Normal,0,1,0,1,0,0,1,13.601470508735444,17.102728969052375,0.843,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,30.08321791298265,15.42216131873867,1.696,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,28.284271247461906,45.0,0.921,0
From Corner,0,head,Normal,0,0,1,0,0,0,0,7.6157731058639095,23.198590513648185,0.597,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,24.35159132377184,19.17900802581072,1.245,0
From Free Kick,1,foot,Normal,0,0,0,0,0,0,0,20.0,0.0,1.402,0
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,1,19.313207915827967,68.74949449286676,0.376,0
From Corner,0,foot,Normal,0,1,0,0,0,0,1,13.152946437965904,81.2538377374448,0.491,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,49.24428900898052,29.167613379577798,3.0,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,28.0178514522438,2.045408488887228,0.987,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,11.180339887498945,26.56505117707799,0.752,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,5.0990195135927845,11.309932474020215,0.763,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,17.0,0.0,0.389,0
From Kick Off,0,foot,Normal,0,0,0,0,0,0,0,30.36445290137795,17.241459398939973,1.88,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,28.46049894151541,18.434948822922014,0.115,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,12.16552506059644,80.53767779197439,0.653,0
Regular Play,0,foot,Normal,0,0,0,1,0,0,0,12.16552506059644,80.53767779197439,0.439,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,36.22154055254967,6.340191745909909,0.894,0
From Corner,0,foot,Volley,0,0,0,0,0,0,1,12.083045973594572,24.443954780416536,0.778,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,21.02379604162864,2.726310993906265,0.187,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,25.632011235952593,20.556045219583464,1.35,0
From Keeper,0,foot,Normal,0,1,0,0,0,0,1,24.166091947189145,24.443954780416536,1.208,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,12.206555615733702,34.99202019855866,1.617,1
Regular Play,0,foot,Normal,1,0,0,0,0,1,1,24.20743687382041,51.70983680775693,1.188,1
Regular Play,0,foot,Normal,1,0,0,1,0,0,1,8.602325267042627,35.53767779197438,1.258,1
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,25.94224354214569,27.5528115767178,0.962,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,25.0,53.13010235415598,0.35700000000000004,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,15.652475842498527,26.56505117707799,0.713,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,22.803508501982762,52.125016348901795,1.195,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,0,13.601470508735444,36.02737338510361,0.581,0
From Keeper,1,foot,Normal,0,0,0,0,0,0,0,25.079872407968914,4.573921259900861,1.414,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,15.264337522473747,58.39249775375111,0.112,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,30.36445290137795,17.241459398939973,2.051,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,16.1245154965971,60.25511870305778,0.308,0
From Corner,0,foot,Half Volley,0,0,0,0,0,0,1,15.620499351813306,50.19442890773481,0.459,0
From Throw In,0,foot,Normal,1,0,0,0,0,0,1,19.416487838947603,55.4914770123316,0.443,0
From Free Kick,1,foot,Normal,0,0,0,0,0,0,1,23.53720459187964,12.2647737278924,1.229,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,17.0,28.07248693585296,1.4,0
Regular Play,0,head,Normal,0,0,0,1,1,0,1,5.0,53.13010235415598,0.895,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,26.248809496813372,17.744671625056935,1.268,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,23.706539182259394,27.64597536373868,1.432,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,26.40075756488817,52.69605172201657,1.74,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,17.804493814764854,38.15722658736906,0.321,0
From Counter,0,foot,Normal,0,1,0,0,0,0,1,12.806248474865697,51.34019174590991,0.183,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,7.211102550927977,56.309932474020215,0.733,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,18.681541692269406,15.524110996754258,1.133,1
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,34.132096331752024,31.82744657667311,2.533,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,26.41968962724581,29.47588900324574,2.32,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,13.0,67.38013505195958,1.073,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,6.708203932499369,26.56505117707799,1.653,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,28.23118842698621,22.932100437589778,0.72,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,18.35755975068582,29.35775354279128,0.973,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,26.925824035672523,31.32869286780417,3.04,1
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,26.40075756488817,37.30394827798342,1.133,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,23.706539182259394,27.64597536373868,1.3730000000000002,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,26.570660511172854,19.798876354524925,1.28,0
From Corner,0,foot,Half Volley,1,0,0,0,0,0,1,5.385164807134505,68.19859051364817,1.64,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,13.0,22.61986494804043,1.48,0
Regular Play,0,head,Normal,0,0,0,1,0,0,1,7.6157731058639095,23.198590513648185,1.3330000000000002,0
From Goal Kick,0,foot,Normal,0,0,0,0,0,0,1,10.295630140987,29.054604099077142,0.973,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,12.649110640673518,18.434948822922014,3.0,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,19.0,0.0,0.28,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.06225774829855,29.74488129694222,1.36,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.54400374531753,20.556045219583464,1.3330000000000002,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,25.632011235952593,20.556045219583464,1.6130000000000002,0
From Throw In,0,foot,Volley,1,0,0,0,0,0,1,13.0,0.0,1.2,0
Regular Play,0,foot,Half Volley,1,0,0,0,0,0,1,17.804493814764854,38.15722658736906,1.013,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,20.12461179749811,26.56505117707799,0.507,0
From Counter,0,foot,Normal,0,0,0,0,0,0,0,17.029386365926403,49.763641690726175,0.2,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,28.861739379323627,14.03624346792648,1.24,0
From Free Kick,0,foot,Normal,1,0,0,1,0,0,0,8.06225774829855,60.25511870305778,0.653,1
From Free Kick,0,foot,Normal,1,0,0,0,0,0,0,24.515301344262525,11.768288932020646,1.933,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,25.29822128134704,18.434948822922014,0.5329999999999999,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,25.238858928247925,33.690067525979785,1.733,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,34.655446902326915,46.169139327907416,1.453,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,17.08800749063506,20.556045219583464,1.173,1
Regular Play,1,foot,Normal,0,1,0,0,0,0,0,19.104973174542803,42.87890360333855,0.24,0
Regular Play,0,foot,Normal,0,0,0,1,0,0,1,9.486832980505136,71.56505117707798,1.053,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,29.0,46.397181027296384,0.76,0
Regular Play,0,foot,Normal,0,0,0,1,0,0,1,13.41640786499874,63.43494882292201,0.2,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,13.152946437965904,8.74616226255521,2.853,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,31.89043743820395,41.18592516570965,1.773,0
Regular Play,0,foot,Normal,0,0,0,1,0,0,1,16.1245154965971,7.125016348901798,0.573,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,25.632011235952593,20.556045219583464,1.893,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,13.0,22.61986494804043,1.8,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,6.708203932499369,26.56505117707799,2.2,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,32.31098884280702,21.801409486351808,1.52,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,12.649110640673518,18.434948822922014,1.6669999999999998,0
From Counter,0,foot,Normal,0,0,0,0,0,0,0,29.017236257093817,1.9749340108819768,0.1,0
From Counter,1,foot,Normal,0,0,0,0,0,0,0,10.44030650891055,16.699244233993618,1.3869999999999998,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,21.37755832643195,10.7842978675626,0.333,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,15.811388300841895,55.304846468766044,0.64,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,8.602325267042627,54.46232220802562,0.16,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,26.90724809414742,41.98721249581666,1.16,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,8.54400374531753,69.44395478041653,1.12,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,0,4.123105625617661,14.03624346792648,0.653,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,25.495097567963924,48.17983011986424,0.92,0
From Free Kick,0,foot,Half Volley,0,0,0,0,0,0,0,25.0,16.26020470831196,1.56,0
From Free Kick,1,foot,Overhead Kick,0,0,0,0,0,0,1,22.47220505424423,20.854458039578347,2.133,0
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,0,31.38470965295043,22.479434397103113,2.24,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,11.04536101718726,5.194428907734807,1.507,0
From Free Kick,0,foot,Volley,0,0,0,0,0,0,0,15.620499351813306,50.19442890773481,1.0,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,14.212670403551895,50.710593137499636,2.213,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,5.656854249492381,45.0,0.2,0
From Corner,0,foot,Volley,0,0,0,0,0,0,0,17.029386365926403,3.3664606634298013,0.2,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,0,23.08679276123039,17.650124219930124,1.12,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,18.384776310850235,45.0,1.72,0
From Free Kick,0,foot,Volley,0,0,0,0,0,0,0,24.59674775249769,26.56505117707799,1.2,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,24.839484696748446,40.10090754621224,0.2,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,24.166091947189145,24.443954780416536,1.12,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,13.92838827718412,21.037511025421818,0.8270000000000001,0
From Free Kick,1,foot,Normal,0,0,0,0,0,0,1,14.0,0.0,0.28,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,0,11.0,0.0,0.573,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,26.0,67.38013505195958,3.093,0
From Throw In,0,foot,Normal,0,1,0,0,0,0,0,25.05992817228333,28.610459665965212,0.24,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,15.0,53.13010235415598,0.2,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,24.75883680627989,43.36342295838328,1.733,0
